user_id,b_id,rating,review
2386742,32446,0,"
      this is a great suspense, kept me guessing till the end.
  "
2386742,64955,0,"
  "
2386742,15752,0,"
  "
2386742,15676,0,"
  "
2386742,32430,0,"
  "
2386742,32441,0,"
  "
2386742,65948,0,"
  "
2386742,32432,0,"
  "
2386742,32435,0,"
  "
2386742,182425,0,"
  "
2386742,16435,0,"
  "
2386742,16434,0,"
  "
2386742,32424,0,"
  "
2386742,32421,0,"
  "
2386742,16429,0,"
  "
2386742,32439,0,"
  "
2386742,14996,0,"
  "
2386742,16433,0,"
  "
2386742,32423,0,"
  "
2386742,14995,0,"
  "
2386742,226706,0,"
  "
2386742,659612,0,"
  "
2386742,43448,0,"
  "
2386742,226709,0,"
  "
276806,4799,0,"
  "
276806,56072,0,"
  "
276806,1845,0,"
  "
276806,65605,0,"
  "
276806,3876,0,"
  "
276806,4631,0,"
  "
276806,7612,0,"
  "
276806,9592,0,"
  "
276806,4980,0,"
  "
276806,135479,0,"
  "
276806,4981,0,"
  "
1073623,777,4,"
  "
1073623,14096,5,"
  "
1073623,149239,4,"
  "
1073623,8737176,5,"
  "
1073623,25241892,4,"
  "
1073623,2429135,5,"
  "
1073623,22460024,0,"
  "
1073623,20439992,0,"
  "
1073623,18524037,0,"
  "
1073623,20509356,0,"
  "
1073623,13453029,0,"
  "
1073623,17333223,0,"
  "
1073623,135836,0,"
  "
1073623,11468377,0,"
  "
1073623,6186357,0,"
  "
1073623,188572,0,"
  "
1073623,13485992,0,"
  "
1073623,13539044,0,"
  "
1073623,17841732,0,"
  "
1073623,12868761,0,"
  "
1073623,17349,0,"
  "
1073623,9717,0,"
  "
1073623,297673,0,"
  "
1073623,2767,0,"
  "
1073623,18521,0,"
  "
1073623,16141924,0,"
  "
1073623,8442457,0,"
  "
1073623,19063,0,"
  "
1073623,10127019,0,"
  "
1073623,69242,0,"
  "
1073623,13126099,0,"
  "
1073623,6828896,0,"
  "
1073623,16057147,0,"
  "
1073623,375802,0,"
  "
1073623,9917938,0,"
  "
1073623,10616322,0,"
  "
1073623,13445306,0,"
  "
1073623,17371922,0,"
  "
1073623,8235178,0,"
  "
1073623,16071764,4,"
  "
1073623,12820917,0,"
  "
1073623,408230,0,"
  "
1073623,263254,0,"
  "
1073623,186004,0,"
  "
1073623,306654,0,"
  "
1073623,2728527,0,"
  "
1073623,32145,0,"
  "
1073623,6164628,0,"
  "
1073623,5084,0,"
  "
1073623,7244,0,"
  "
1073623,7763,0,"
  "
1073623,9375,0,"
  "
1073623,18405,0,"
  "
1073623,11486,0,"
  "
1073623,40102,0,"
  "
1073623,3228917,0,"
  "
1073623,76865,0,"
  "
1073623,22460024,0,"
  "
1073623,20439992,0,"
  "
1073623,18524037,0,"
  "
1271226,1162543,5,"
  "
1271226,8127,4,"
  "
1271226,30118,5,"
  "
1271226,30120,4,"
  "
1271226,7784,3,"
  "
1271226,23772,4,"
  "
1271226,113946,4,"
  "
1271226,7770,4,"
  "
1271226,7779,4,"
  "
1271226,206962,4,"
  "
1271226,9712,2,"
  "
1271226,19542,5,"
  "
1271226,83674,3,"
  "
1271226,33460,5,"
  "
1271226,2998,4,"
  "
1271226,15997,2,"
  "
1271226,7604,5,"
  "
1271226,37781,4,"
  "
1271226,266832,4,"
  "
1271226,1371,3,"
  "
1271226,1381,3,"
  "
1271226,355697,4,"
  "
1271226,114421,2,"
  "
1271226,428263,5,"
  "
1271226,2865,4,"
  "
1271226,246645,3,"
  "
1271226,5129,5,"
  "
1271226,228333,5,"
  "
1271226,968,3,"
  "
1271226,30119,5,"
  "
1271226,48855,3,"
  "
1271226,5203,4,"
  "
1271226,7144,3,"
  "
1271226,370493,5,"
  "
1271226,32812,4,"
  "
1271226,6656,5,"
  "
1271226,14250,5,"
  "
1271226,5358,4,"
  "
1271226,10588,4,"
  "
1271226,1420,5,"
  "
1271226,8852,5,"
  "
1271226,1622,4,"
  "
1271226,18135,4,"
  "
1271226,7244,5,"
  "
1271226,2956,2,"
  "
1271226,7613,4,"
  "
1271226,890,3,"
  "
1271226,22132,4,"
  "
1271226,151579,4,"
  "
1271226,22135,4,"
  "
1271226,5107,4,"
  "
1271226,3867,3,"
  "
1271226,930,4,"
  "
1271226,3445,4,"
  "
1271226,133518,5,"
  "
1271226,54328,5,"
  "
1271226,32234,5,"
  "
1271226,16059,5,"
  "
1271226,4214,4,"
  "
1271226,17150,5,"
  "
1271226,197750,4,"
  "
1271226,89691,4,"
  "
1271226,168668,5,"
  "
1271226,5472,4,"
  "
1271226,5470,5,"
  "
1271226,14050,5,"
  "
1271226,2238766,3,"
  "
1271226,1026943,3,"
  "
1271226,147537,3,"
  "
1271226,67304,5,"
  "
1271226,143250,4,"
  "
1271226,175040,5,"
  "
1271226,90078,4,"
  "
1271226,45546,3,"
  "
1271226,12691,3,"
  "
1271226,564126,1,"
  "
1271226,1885,2,"
  "
1271226,4671,4,"
  "
1271226,4138,5,"
  "
1271226,6462,4,"
  "
1271226,109406,3,"
  "
1271226,1320328,3,"
  "
1271226,14318,4,"
  "
1271226,576520,4,"
  "
1271226,130305,4,"
  "
1271226,10441,0,"
  "
1271226,37442,0,"
  "
1271226,111126,0,"
  "
1271226,1656001,0,"
  "
1271226,10176,0,"
  "
1271226,5297,0,"
  "
1271226,28923,0,"
  "
1271226,1202,0,"
  "
1271226,168642,0,"
  "
1271226,3110,0,"
  "
903727,41716,4,"
  "
903727,32669,4,"
  "
903727,122,3,"
  "
903727,181396,4,"
  "
903727,434928,4,"
  "
903727,122914,4,"
  "
903727,948526,4,"
  "
903727,824734,4,"
  "
903727,340104,4,"
  "
903727,1691409,4,"
  "
903727,1061388,5,"
  "
903727,1970152,4,"
  "
903727,108894,3,"
  "
903727,382358,4,"
  "
903727,1068563,3,"
  "
903727,731804,5,"
  "
903727,84369,4,"
  "
903727,65641,3,"
  "
903727,84119,4,"
  "
903727,121749,4,"
  "
903727,65605,5,"
  "
903727,1447293,4,"
  "
903727,867860,4,"
  "
903727,1295979,4,"
  "
903727,987222,5,"
  "
903727,253050,5,"
  "
903727,625618,5,"
  "
903727,1138685,5,"
  "
903727,461750,5,"
  "
903727,122875,5,"
  "
903727,7126,4,"
  "
903727,38695,4,"
  "
903727,100915,5,"
  "
903727,2657,5,"
  "
903727,323355,5,"
  "
903727,30119,5,"
  "
903727,7624,2,"
  "
903727,370493,3,"
  "
903727,10365,3,"
  "
903727,19543,4,"
  "
903727,23772,4,"
  "
903727,48855,5,"
  "
903727,2239273,4,"
  "
903727,24178,4,"
  "
903727,3268926,4,"
  "
903727,5357,4,"
      Very different from any other Grisham that I had read up to that point. Much better than the movie.
  "
903727,5346,4,"
  "
903727,5350,4,"
  "
903727,5351,3,"
  "
903727,5349,3,"
  "
903727,24192,4,"
  "
903727,5359,3,"
  "
903727,32499,3,"
  "
903727,32542,4,"
  "
903727,5358,4,"
  "
903727,651579,4,"
  "
903727,30164,4,"
  "
903727,30159,4,"
  "
903727,293612,4,"
  "
903727,77791,4,"
  "
903727,411985,5,"
  "
903727,140060,5,"
      Lots of foul language, but the story line was very exciting.
  "
903727,15881,5,"
  "
903727,2,4,"
  "
903727,6,5,"
  "
903727,136251,4,"
  "
903727,1,4,"
  "
903727,5,5,"
  "
903727,3,5,"
  "
903727,643974,4,"
  "
903727,102525,4,"
  "
903727,169211,4,"
  "
903727,64860,4,"
  "
903727,64857,4,"
  "
903727,89656,4,"
      I like her books, but I do have to take a break from them every so often. Otherwise they seem to run together.
  "
903727,64865,4,"
  "
903727,64863,4,"
  "
903727,6419,3,"
  "
903727,86663,3,"
  "
903727,11003,3,"
  "
903727,3507,3,"
  "
903727,40331,3,"
      As with most of her books, it's a fun, easy read. But a guilty pleasure...some foul language and random comments about sex.
  "
903727,6425,3,"
  "
903727,6424,3,"
  "
903727,6423,3,"
  "
903727,6858,3,"
  "
903727,6422,3,"
  "
903727,6854,3,"
  "
903727,6427,3,"
  "
903727,6853,3,"
  "
903727,30161,4,"
  "
903727,30166,4,"
  "
903727,319136,4,"
  "
903727,342240,4,"
  "
903727,458526,4,"
  "
903727,320408,4,"
  "
903727,716576,4,"
  "
903727,203435,4,"
  "
903727,295961,4,"
  "
1070565,1192311,5,"
  "
1070565,1192308,5,"
  "
1070565,1570963,5,"
  "
1070565,1755429,5,"
  "
1070565,1192310,5,"
  "
1070565,107291,5,"
  "
1070565,34084,4,"
  "
1070565,11590,3,"
  "
1070565,10583,3,"
  "
1070565,10592,5,"
  "
1070565,5094,5,"
  "
1070565,11566,5,"
  "
1070565,43615,2,"
  "
1070565,10614,4,"
  "
1070565,18342,2,"
  "
1070565,149267,4,"
  "
1070565,11588,3,"
  "
1070565,79790,5,"
  "
1070565,32370,3,"
  "
1070565,242006,5,"
  "
1336803,48855,4,"
  "
1336803,7624,4,"
  "
1336803,1162543,5,"
  "
1336803,41865,5,"
  "
1336803,49041,5,"
  "
1336803,428263,5,"
  "
1336803,2318271,5,"
  "
1336803,968,5,"
  "
1336803,4671,4,"
  "
1336803,5107,4,"
  "
1336803,38447,5,"
  "
1336803,3636,5,"
  "
1336803,15881,3,"
  "
1336803,2,4,"
  "
1336803,5,0,"
  "
1336803,47922,4,"
  "
1336803,22192,3,"
  "
1336803,37451,4,"
  "
1336803,22188,5,"
  "
1336803,709526,4,"
  "
1336803,6,5,"
  "
1336803,1,0,"
  "
1336803,2657,5,"
  "
1336803,248787,0,"
  "
1336803,599,0,"
  "
1336803,136696,0,"
  "
1336803,196613,0,"
  "
1336803,7252,0,"
  "
1336803,1241,0,"
  "
1336803,30810,0,"
  "
1336803,1630707,0,"
  "
1336803,141565,0,"
  "
1336803,9712,0,"
  "
1336803,1582229,0,"
  "
1336803,7613,0,"
  "
1336803,136251,0,"
  "
80144,646462,5,"
  "
180846,16071710,4,"
  "
180846,13642,4,"
  "
180846,2199,4,"
  "
180846,20342617,4,"
  "
180846,20819685,3,"
      Not one of David Mitchell's best. It's another complicated plot structure, but I don't think he pulls it off as well this time. Still a good read that had be turning the pages.
  "
180846,10335308,3,"
      Some pretty funny moments and generally light reading.
  "
180846,9231999,4,"
  "
180846,17332207,4,"
      Wow, good book. Doesn't have a coherent plot, but you really get to know the characters. I'd like to read more from this writer.
  "
180846,13186717,4,"
  "
180846,18674891,3,"
  "
180846,13160296,4,"
  "
180846,11090793,4,"
  "
180846,20493240,5,"
  "
180846,13510444,5,"
  "
180846,31250,4,"
      Not Dickens best book but man are there some brilliant parts. Dickens' genius stood out to me even more than usual in this book, even though the overall novel is not great.
  "
180846,2320230,3,"
  "
180846,6314763,4,"
      I liked it. She's reflective, likeable and observant of prison life.
  "
180846,3245249,4,"
      Not a great book, but a good one, and a good way to learn about education reform and efforts to fight urban poverty.
  "
180846,3366896,4,"
      I liked it. It's the best Ghanaian novel I've read.
  "
180846,28940,4,"
      The writer is crazy smart and this is a funny, tragic and engaging read.
  "
180846,94053,5,"
      I love this book. I particularly enjoyed reading it in this stage of life, because I saw a lot of parallels with living in Ghana.
  "
180846,3805,3,"
      Very well-written, but extremely depressing. There are no admirable characters in this one.
  "
180846,13454654,3,"
      I learned a lot of about 19th century Afghanistan. Dalyrmple is an engaging writer, as usual. 
  "
180846,9532,3,"
      Fun, but not as good as the original.
  "
180846,17333230,4,"
      This is a great read. It lost me a bit at the end, but I found it very engaging for the first 85%.
  "
180846,15811505,3,"
  "
180846,3591262,2,"
      Good in parts, but a bit melodramatic for my taste.
  "
180846,414084,3,"
      I enjoyed this. It's too broad a topic to cover super well, and I wish Starr would tell more specific stories, but I still enjoyed it and felt like a learned a lot about my home state.
  "
180846,6570502,4,"
      I found this thought-provoking and useful.
  "
180846,2052,3,"
      My first Raymond Chandler book. I liked it. The best part was probably reading about LA in a different era.
  "
180846,2936415,3,"
      The author tries to make more of this story than is really there I think, but I did appreciate the window into the NFL and the military. 
  "
180846,4285768,3,"
      Not one of the best in the series, but still quite delightful in moments.
  "
180846,10210,3,"
  "
180846,45032,3,"
  "
180846,11869272,5,"
      Wow, this is quite a book. It gets inside the lives and thoughts of slumdwellers in India and I learned a ton just through their stories. I was really impressed.
  "
180846,13641208,0,"
  "
180846,13507212,4,"
      not as good as the first, but still brilliant. I'm looking forward to part 3.
  "
180846,13372977,3,"
      Not that well-written, but still glad I read it, since I learned a lot. The author does a good job of presenting a balanced assessment.
  "
180846,6101138,4,"
  "
180846,6819,3,"
      not Mitchell's best, but still a good read.
  "
180846,11472345,2,"
      Learning about Deng is a great way to learn about Chinese history. But this book is just way too long.
  "
180846,7138812,0,"
  "
180846,76865,4,"
  "
180846,2767052,4,"
  "
180846,11360431,4,"
  "
180846,10245602,4,"
      This book is a good introduction to randomized control trials and a lot of the research that has been done on poor communities using this methodology. I liked its conclusion, about how we can make a difference at the margin with evidence-based interventions. 
  "
180846,13586707,0,"
  "
180846,23110066,0,"
  "
180846,20821092,0,"
  "
180846,16158542,0,"
  "
180846,13153693,0,"
  "
180846,15852479,0,"
  "
180846,2635587,0,"
  "
180846,20170991,0,"
  "
180846,1270682,0,"
  "
180846,15790842,0,"
  "
180846,18490568,0,"
  "
180846,18131,0,"
  "
180846,4452257,0,"
  "
180846,3575636,0,"
  "
180846,4477,0,"
  "
180846,14280,0,"
  "
180846,16248223,0,"
  "
180846,6751,0,"
  "
180846,76889,0,"
  "
180846,10955014,0,"
  "
180846,7507825,0,"
  "
180846,10996342,0,"
  "
180846,15811544,0,"
  "
180846,28747,0,"
  "
180846,14744522,0,"
  "
180846,15957028,0,"
  "
180846,12158480,0,"
  "
180846,13259312,0,"
  "
180846,2615008,0,"
  "
180846,13435163,0,"
  "
180846,10756240,0,"
  "
180846,8664353,0,"
  "
180846,8414177,0,"
  "
180846,11786258,0,"
  "
180846,74072,0,"
  "
180846,12233866,0,"
  "
180846,10046142,0,"
  "
180846,7055478,0,"
  "
180846,6372440,0,"
  "
180846,6621741,0,"
  "
180846,180241,0,"
  "
180846,1118206,0,"
  "
180846,7036318,0,"
  "
180846,297673,0,"
  "
180846,1858013,0,"
  "
180846,12527,0,"
  "
180846,4619496,0,"
  "
180846,2964456,0,"
  "
180846,3063194,0,"
  "
180846,579881,0,"
  "
2433852,18404195,5,"
  "
2433852,18293427,4,"
  "
2433852,17317855,0,"
  "
2433852,17572903,4,"
  "
2433852,8105569,0,"
  "
2433852,21717,4,"
  "
2433852,8508996,5,"
  "
2433852,6646565,4,"
  "
2433852,6646562,4,"
  "
2433852,8147363,4,"
  "
2433852,6646563,5,"
  "
2433852,5965171,4,"
  "
2433852,6646561,4,"
  "
2433852,347639,5,"
  "
2433852,24765,4,"
  "
2433852,99300,3,"
  "
2433852,24768,4,"
  "
2433852,47281,4,"
  "
2433852,2213661,2,"
  "
2433852,5060378,5,"
  "
2433852,32542,5,"
  "
2433852,386187,4,"
  "
2433852,14866,4,"
  "
2433852,17199504,0,"
  "
2433852,21787,0,"
  "
2433852,7604,0,"
  "
2433852,2187,0,"
  "
2433852,19501,0,"
  "
2433852,37435,5,"
  "
2433852,153747,0,"
  "
2433852,24280,0,"
  "
2433852,1953,0,"
  "
2433852,865,0,"
  "
2433852,4981,0,"
  "
2433852,4137,0,"
  "
2433852,7613,0,"
  "
2182680,1162543,5,"
  "
2182680,6952,4,"
  "
2182680,11588,5,"
  "
2182680,18135,5,"
  "
2182680,2956,3,"
  "
2182680,7624,3,"
  "
2182680,865,4,"
  "
2182680,890,2,"
  "
2182680,2657,2,"
  "
2182680,41865,5,"
  "
2182680,930,4,"
  "
2182680,227443,0,"
  "
2182680,119322,0,"
  "
2182680,34,0,"
  "
2182680,23807,0,"
  "
2182680,7604,0,"
  "
2182680,37435,0,"
  "
2182680,1381,0,"
  "
2182680,7126,0,"
  "
2182680,1934,0,"
  "
2182680,320,0,"
  "
2182680,4981,0,"
  "
729870,3711,5,"
  "
729870,10176,4,"
  "
729870,618592,4,"
  "
729870,77203,5,"
  "
729870,1953,5,"
  "
729870,2203,2,"
  "
729870,4395,5,"
  "
729870,427282,5,"
  "
729870,313998,4,"
  "
729870,337116,5,"
  "
729870,22322,5,"
  "
729870,22326,3,"
  "
729870,22321,4,"
  "
729870,22323,4,"
  "
729870,22325,4,"
  "
729870,22200,4,"
  "
729870,22320,3,"
  "
729870,22328,4,"
  "
729870,404048,0,"
  "
729870,22288,0,"
  "
729870,22284,0,"
  "
729870,22290,0,"
  "
729870,29059,5,"
  "
729870,5759,5,"
  "
729870,2052,5,"
  "
729870,9913,5,"
  "
729870,16703,2,"
  "
729870,337130,4,"
  "
729870,2099223,5,"
  "
729870,160148,3,"
  "
729870,11991,5,"
  "
729870,5107,5,"
  "
729870,91843,0,"
  "
729870,703,0,"
  "
729870,703163,0,"
  "
729870,22206,0,"
  "
729870,22283,0,"
  "
729870,12497,0,"
  "
822082,17732070,0,"
  "
822082,18077875,4,"
  "
822082,12792018,0,"
  "
822082,15843041,0,"
  "
822082,82332,0,"
  "
822082,24615920,0,"
  "
822082,18752959,0,"
  "
822082,23214327,0,"
  "
822082,23281903,0,"
  "
822082,1346085,0,"
  "
822082,49436,3,"
  "
822082,14866,0,"
  "
822082,925367,3,"
  "
822082,2865,4,"
  "
822082,175997,3,"
  "
822082,1232,4,"
      A great book for booklovers. A love story, a mystery with tons of twists and turns. Kind of a slow start, but once I hit page 200 I couldn't put it down.
  "
822082,43641,0,"
  "
822082,1898,4,"
  "
822082,28881,4,"
  "
822082,77203,4,"
      I almost didn't make it through this one. By the time I got halfway through, the story was so depressing that I found myself picking up almost ANYTHING else to read. But I hung in there, and it was definitely worth it.
  "
822082,17267,3,"
  "
822082,561909,0,"
  "
822082,104189,0,"
  "
822082,97782,0,"
  "
822082,108315,0,"
  "
822082,271074,0,"
  "
822082,21489,0,"
  "
822082,16703,0,"
  "
822082,107821,0,"
  "
822082,209851,0,"
  "
822082,3974,0,"
  "
822082,895185,0,"
  "
822082,10762469,0,"
  "
822082,6856680,0,"
  "
822082,82332,0,"
  "
822082,315425,0,"
  "
822082,18402,0,"
  "
822082,2202049,0,"
  "
822082,6596,0,"
  "
822082,9742,0,"
  "
822082,343842,0,"
  "
2125870,12396528,3,"
  "
2125870,9460487,4,"
  "
2125870,17333223,5,"
  "
2125870,2082136,3,"
  "
2125870,32145,4,"
  "
2125870,17571564,4,"
  "
2125870,10772903,3,"
  "
2125870,13540215,3,"
  "
2125870,10209997,4,"
  "
2125870,16099180,3,"
  "
2125870,17465450,3,"
  "
2125870,16115612,4,"
  "
2125870,66559,0,"
  "
2125870,251519,3,"
  "
2125870,1233434,0,"
  "
2125870,177563,2,"
  "
2125870,11367726,3,"
  "
2125870,8442457,4,"
  "
2125870,7331435,4,"
  "
2125870,107291,3,"
  "
2125870,42156,2,"
  "
2125870,60792,3,"
  "
2125870,83674,3,"
  "
2125870,10916,3,"
  "
2125870,43448,3,"
  "
2125870,60748,2,"
  "
2125870,137791,3,"
  "
2125870,49436,4,"
  "
2125870,10614,4,"
  "
2125870,2526,3,"
  "
2125870,1812457,1,"
  "
2125870,32234,3,"
  "
2125870,5203,3,"
  "
2125870,1295,3,"
  "
2125870,77203,4,"
  "
2125870,1618,3,"
  "
2125870,43763,4,"
  "
2125870,5907,4,"
  "
2125870,37435,3,"
  "
2125870,15241,4,"
  "
2125870,30,4,"
  "
2125870,10917,3,"
  "
2125870,18512,4,"
  "
2125870,4214,3,"
  "
2125870,1617,4,"
  "
2125870,4406,4,"
  "
2125870,128029,4,"
  "
2125870,43641,3,"
  "
2125870,865,3,"
  "
2125870,7144,4,"
  "
2125870,968,4,"
  "
2125870,930,3,"
  "
2125870,9902278,3,"
  "
2125870,8667848,0,"
  "
2125870,12285072,0,"
  "
2125870,10357575,3,"
  "
2125870,11870085,4,"
  "
2125870,9118135,3,"
  "
2125870,7857431,3,"
  "
2125870,5153799,3,"
  "
2125870,5098079,3,"
  "
2125870,1240662,3,"
  "
2125870,2880715,2,"
  "
2125870,304027,3,"
  "
2125870,14935,0,"
  "
2125870,6493208,4,"
  "
2125870,5303373,4,"
  "
2125870,7968243,0,"
  "
2125870,7998481,2,"
      I was so excited to read this book. It's not that she doesn't do a wonderful job explaining how to sew ecologically, I was just expecting new information. This book is for those who need the ideas of green sewing broken down for them. I was even more disappointed in the projects that were represe...
  "
2125870,6433752,4,"
  "
2125870,2458340,2,"
  "
2125870,6482837,3,"
  "
2125870,6398634,3,"
  "
2125870,12254379,3,"
  "
2125870,19063,5,"
  "
2125870,3591262,4,"
  "
2125870,9749711,3,"
  "
2125870,334176,4,"
  "
2125870,7260188,3,"
  "
2125870,46205,3,"
  "
2125870,8430473,4,"
  "
2125870,8546358,4,"
  "
2125870,42900,4,"
  "
2125870,35729,3,"
  "
2125870,42899,3,"
  "
2125870,42898,3,"
  "
2125870,9361589,4,"
  "
2125870,38447,3,"
  "
2125870,7445,4,"
  "
2125870,7292922,4,"
  "
2125870,625061,3,"
  "
2125870,6288,3,"
  "
2125870,6148028,3,"
  "
2125870,2767052,4,"
  "
2125870,5180,2,"
  "
2125870,5060378,2,"
  "
2125870,1232,3,"
  "
2125870,3697890,4,"
  "
2125870,6393809,4,"
  "
2125870,6365221,2,"
  "
2125870,2728527,4,"
  "
2125870,2187,4,"
  "
2125870,6334,3,"
  "
2125870,1489519,3,"
  "
2125870,14249,3,"
  "
2125870,4929705,3,"
  "
2125870,3273,3,"
  "
2125870,4667024,4,"
  "
2125870,5526,1,"
  "
2125870,7244,3,"
  "
2125870,2429135,3,"
  "
2125870,12232938,4,"
  "
2125870,6404538,3,"
  "
2125870,3181953,3,"
  "
2125870,6514,3,"
  "
2125870,22283,3,"
      Loved it up until the end
  "
2125870,14050,5,"
  "
2125870,193755,4,"
  "
2125870,10441,2,"
  "
2125870,1734639,1,"
  "
2125870,577713,4,"
      I think I will buy this book and use it's recipes for Kade
  "
2125870,10964,4,"
  "
2125870,3431,2,"
  "
2125870,6098148,1,"
  "
2125870,19501,3,"
  "
2125870,122619,3,"
  "
2125870,5187,3,"
  "
2125870,4989,4,"
  "
2125870,11782,3,"
  "
2125870,24499258,0,"
  "
2125870,2017056,0,"
  "
2125870,16131077,0,"
  "
2125870,1997651,0,"
  "
2125870,14497,0,"
  "
2125870,13426037,0,"
  "
2125870,470495,0,"
  "
2125870,7046495,0,"
  "
2125870,16948,0,"
  "
2125870,6045091,0,"
  "
2125870,5364,0,"
  "
2125870,7811598,0,"
  "
2125870,20663759,0,"
  "
2125870,13538873,0,"
  "
2125870,21971884,0,"
  "
2125870,18651980,0,"
  "
2125870,18089996,0,"
  "
2125870,19322249,0,"
  "
2125870,8908,0,"
  "
2125870,8667848,0,"
  "
2125870,12285072,0,"
  "
2125870,14935,0,"
  "
2125870,7968243,0,"
  "
351186,27494,0,"
  "
351186,17707491,5,"
  "
351186,1183741,3,"
  "
351186,4912857,0,"
  "
351186,1375,5,"
      This is one of those books that's such a classic that you keep thinking you've already read it. I didn't when I was supposed to, but recently got inspired to start crossing books like this off my list. Only halfway through the Iliad now, but blood-soaked legendary tragedies are perfect early spri...
  "
351186,10775,5,"
      This may be the perfect book to read at a beach, any beach. Well, ok, not any beach. I mean, you can't read this on a rocky coastline with salt spray misting your brow. It has to be sandy, secluded, and preferably quite warm and sunny. Yes, it is really perfect for that kind of beach.
  "
351186,703,4,"
      I read this on a long flight and was quite entertained. I always buy Philip Roth in airport bookstores. Maybe it's because he writes best-sellers I can actually stand to read.
  "
351186,120540,3,"
      i think i would have liked it more if he were so typically, surrealistically, boringly self-centered. because otherwise it's so beautiful.
  "
351186,46430,5,"
      perfection in character development. oh so dry and clever. not witty. clever.
  "
351186,46429,5,"
      I read this over and over. I started it again on the train this morning. So classic. I always forget the little twists and turns and so I'm thrilled anew each time.
  "
351186,15197,5,"
      I think I read this masochistically the following year simply in order to deepen my newfound sense of German guilt.
  "
351186,15196,5,"
      My dad gave this to me when it came out. I was nine. <br />""Here, sweetie, I brought you a comic book."" <br />""Thanks, daddy! What is it?"" <br />""It's a history of the Holocaust, where the German people collaborated in the mass murder of millions of Jews. Know your history."" <br />And I was never the same. 
  "
351186,37781,5,"
      I read this on a short flight from NYC to Chicago and it was very appropriate to my mood at the time. Thus, it gets five stars. 
  "
351186,485894,3,"
      Kafka makes me chainsmoke. Not that it takes a lot to make me chainsmoke.
  "
351186,568869,4,"
      i had only ever read her poetry up until now and i like her poetry better. mainly because this is hard to read as far as theory goes - it feels a little rambling in its separate parts. oh, but the upside of that is that she manages to write together lots of different types of feminisms, socialism...
  "
351186,9503,3,"
      one of those gift books from my mother that i enjoyed despite myself. amy tan really just knows how to tell a good story.
  "
351186,21996,2,"
      don't bother. the history of chicago stuff was interesting but nothing you couldn't learn by watching the history channel. the serial killer subplot is just kinda lame. i mean i realize it's true and all, but...boring.
  "
351186,25354,5,"
      i cannot believe it took me so long to get around to reading this. when i finally opened it, i read it compulsively twice over and then felt exhausted. this is now on my mandatory must-read list of recommendations, although probably everyone else has already read it.
  "
351186,109723,5,"
      oh, how i heart edmund white. read all his other books first, is my advice.
  "
351186,879162,3,"
      ok, who uses monotype times in a 1994 reprint edition? i mean, seriously, were they trying to make this even harder to read?
  "
351186,91437,4,"
      i would never have noticed that she actually uses faulkner's technique of narrating through multiple first-person voices if i hadn't read these together completely at random. made me wonderfully homesick for the north.
  "
351186,77013,4,"
      can't say much about this that hasn't been said. i do think it's pretty hilarious that the editors thought it needed a glossary to handle all those quaint colloquialisms. it really doesn't.
  "
351186,953994,5,"
      i really don't generally appreciate travel books about places i have no intention of visiting. but this is not a travel book, not really. it's just an amazing book. breathtaking portraiture of an ancient beauty.
  "
351186,45791,5,"
      i can read this over and over and it still fascinates and ensares. every time. little masterpieces one by one and together. in a few months i'll read it again and think the same thing.
  "
351186,98781,1,"
      this is what i get for rummaging thru Myopic's bargain bin. fluffy fiction about dwarfism and genetic screening?? who knew it was possible....
  "
351186,3072,1,"
      this is not a work of art at all. words like 'crass,' 'vulgar,' and 'misogynistic' spring to mind. race relations analysis is entirely missing. which wouldn't necessarily be a problem but for the fact the the book actually purports to examine sexual/racial conflict! remarkably shallow. also, i ha...
  "
351186,126609,5,"
      i really can't explain why i liked this book so much! not particularly flattering to women in general and overly concerned with materiality. i was absolutely engrossed. must be what's known as good writing.
  "
351186,1770386,3,"
      a retelling of the leo frank story from his own (fictional) perspective. started out loving it; got bored. sucks to be the mtv generation, i guess.
  "
351186,95127,4,"
      have i mentioned i heart memoirs? this one's classic in all the right ways. but i notice all the blurbs mention how ""unique,"" ""individual,"" and ""personal"" it is...those must be the words we use to talk about narratives we can't fit into that stupid american dream story we like to tell ourselves.
  "
351186,136251,0,"
      hated the epilogue. that's all.
  "
351186,11990,3,"
      this was way harder to read than it should have been for someone who a] actually likes camus, b] is fascinated by social movement theory, and c] has nothing to do on the train but read. however, i found myself putting it down to stare out the window far too often to say i really enjoyed it. he se...
  "
51803,11002,4,"
  "
51803,18210976,0,"
  "
51803,396329,0,"
  "
51803,23014175,0,"
  "
51803,15932149,0,"
  "
51803,23398715,0,"
  "
51803,22856166,0,"
  "
51803,24819449,0,"
  "
51803,22693211,0,"
  "
51803,24728470,0,"
  "
51803,22237163,0,"
  "
51803,22571552,0,"
  "
51803,25489625,0,"
  "
51803,23705512,1,"
  "
51803,23197269,0,"
  "
51803,24388326,0,"
  "
51803,22522808,0,"
  "
51803,24817626,0,"
  "
51803,75411,0,"
  "
51803,6433752,0,"
  "
51803,16284925,3,"
  "
51803,6613856,0,"
  "
51803,6613856,0,"
  "
51803,1308515,0,"
  "
51803,18363907,0,"
  "
51803,15858137,0,"
  "
51803,13627685,0,"
  "
